Log file open, 12/11/22 18:47:48
[2022.12.11-19.11.33:454][ 98]Set new viewmode: Lit
[2022.12.11-19.11.34:245][187]Set new viewmode: Unlit
[2022.12.11-19.11.35:146][295]Set new viewmode: Unlit
[2022.12.11-19.11.35:198][301]Set new viewmode: Unlit
[2022.12.11-19.11.35:531][341]Set new viewmode: Wireframe
[2022.12.11-19.11.36:080][404]Set new viewmode: Wireframe
[2022.12.11-19.11.36:439][447]Set new viewmode: Unlit
[2022.12.11-19.11.36:866][498]Set new viewmode: Lit
[2022.12.11-19.11.37:243][536]Set new viewmode: Lit_DetailLighting
[2022.12.11-19.11.37:799][596]Set new viewmode: ShaderComplexity
[2022.12.11-19.11.45:607][276]LogWindows: LaunchURL https://docs.unrealengine.com/5.1/en/BuildingWorlds/LevelEditor?utm_source=editor&utm_medium=docs&utm_campaign=help_menu
[2022.12.11-19.11.51:131][324]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-19.11.51:131][324]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-19.11.51:131][324]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.11.51:132][324]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.11.51:136][324]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-19.11.51:142][324]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.11.51:186][324]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-19.11.51:187][324]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=27
[2022.12.11-19.11.51:189][324]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=27
[2022.12.11-19.11.51:196][324]LogUObjectHash: Compacting FUObjectHashTables data took   1.74ms
[2022.12.11-19.11.51:237][325]LogPlayLevel: Display: Destroying online subsystem :Context_37
[2022.12.11-19.11.51:972][370]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-19.11.51:979][370]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-19.11.51:979][370]PIE: New page: PIE session: Main (11 Dec 2022, 21:11:51)
[2022.12.11-19.11.51:979][370]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-19.11.51:992][370]LogPlayLevel: PIE: StaticDuplicateObject took: (0.012171s)
[2022.12.11-19.11.51:992][370]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.012259s)
[2022.12.11-19.11.51:992][370]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-19.11.51:993][370]LogAIModule: Creating AISystem for world Main
[2022.12.11-19.11.51:993][370]LogPlayLevel: PIE: World Init took: (0.001234s)
[2022.12.11-19.11.52:046][370]LogUObjectHash: Compacting FUObjectHashTables data took   2.16ms
[2022.12.11-19.11.52:050][370]LogAudio: Display: Creating Audio Device:                 Id: 28, Scope: Unique, Realtime: True
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-19.11.52:050][370]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-19.11.52:050][370]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-19.11.52:050][370]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-19.11.52:050][370]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-19.11.52:050][370]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-19.11.52:053][370]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-19.11.52:069][370]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-19.11.52:070][370]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-19.11.52:070][370]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-19.11.52:070][370]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-19.11.52:071][370]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=28
[2022.12.11-19.11.52:071][370]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=28
[2022.12.11-19.11.52:073][370]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=28
[2022.12.11-19.11.52:073][370]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=28
[2022.12.11-19.11.52:073][370]LogInit: FAudioDevice initialized.
[2022.12.11-19.11.52:073][370]LogAudio: Display: Audio Device (ID: 28) registered with world 'Main'.
[2022.12.11-19.11.52:078][370]LogLoad: Game class is 'GameModeBase'
[2022.12.11-19.11.52:081][370]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-20.11.52
[2022.12.11-19.11.52:082][370]LogWorld: Bringing up level for play took: 0.003883
[2022.12.11-19.11.52:084][370]LogOnline: OSS: Created online subsystem instance for: :Context_38
[2022.12.11-19.11.52:085][370]LogBlueprintUserMessages: [Main_C_11] Welcome to Wreck
[2022.12.11-19.11.52:085][370]LogBlueprintUserMessages: [Main_C_11] Have Fun
[2022.12.11-19.11.52:085][370]LogBlueprintUserMessages: [Main_C_11] 57
[2022.12.11-19.11.52:085][370]PIE: Server logged in
[2022.12.11-19.11.52:086][370]PIE: Play in editor total start time 0,108 seconds.
[2022.12.11-19.11.52:914][426]LogBlueprintUserMessages: [Main_C_11] 56
[2022.12.11-19.11.54:636][623]Set new viewmode: Wireframe
[2022.12.11-19.11.55:563][733]Set new viewmode: Wireframe
[2022.12.11-19.11.56:005][786]Set new viewmode: Unlit
[2022.12.11-19.11.56:089][796]Set new viewmode: Unlit
[2022.12.11-19.11.58:858][117]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-19.11.58:858][117]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-19.11.58:858][117]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.11.58:859][117]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.11.58:864][117]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-19.11.58:869][117]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.11.58:913][117]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-19.11.58:914][117]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=28
[2022.12.11-19.11.58:915][117]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=28
[2022.12.11-19.11.58:922][117]LogUObjectHash: Compacting FUObjectHashTables data took   1.55ms
[2022.12.11-19.11.58:973][118]LogPlayLevel: Display: Destroying online subsystem :Context_38
[2022.12.11-19.12.01:113][318]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2022.12.11-19.12.01:118][318]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.11-19.12.01:118][318]PIE: New page: PIE session: Main (11 Dec 2022, 21:12:01)
[2022.12.11-19.12.01:148][318]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_Main
[2022.12.11-19.12.01:157][318]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009064s)
[2022.12.11-19.12.01:157][318]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Main.Main to /Game/UEDPIE_0_Main.Main (0.009113s)
[2022.12.11-19.12.01:157][318]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.11-19.12.01:157][318]LogAIModule: Creating AISystem for world Main
[2022.12.11-19.12.01:158][318]LogPlayLevel: PIE: World Init took: (0.000701s)
[2022.12.11-19.12.01:201][318]LogUObjectHash: Compacting FUObjectHashTables data took   1.38ms
[2022.12.11-19.12.01:205][318]LogAudio: Display: Creating Audio Device:                 Id: 29, Scope: Unique, Realtime: True
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.11-19.12.01:205][318]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.11-19.12.01:205][318]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.11-19.12.01:205][318]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.11-19.12.01:205][318]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.11-19.12.01:205][318]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.11-19.12.01:207][318]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.11-19.12.01:222][318]LogAudioMixer: Display: Using Audio Hardware Device Headphones (WH-CH510)
[2022.12.11-19.12.01:222][318]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.11-19.12.01:222][318]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.11-19.12.01:222][318]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.11-19.12.01:223][318]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=29
[2022.12.11-19.12.01:223][318]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=29
[2022.12.11-19.12.01:225][318]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=29
[2022.12.11-19.12.01:225][318]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=29
[2022.12.11-19.12.01:225][318]LogInit: FAudioDevice initialized.
[2022.12.11-19.12.01:225][318]LogAudio: Display: Audio Device (ID: 29) registered with world 'Main'.
[2022.12.11-19.12.01:229][318]LogLoad: Game class is 'GameModeBase'
[2022.12.11-19.12.01:232][318]LogWorld: Bringing World /Game/UEDPIE_0_Main.Main up for play (max tick rate 0) at 2022.12.11-20.12.01
[2022.12.11-19.12.01:232][318]LogWorld: Bringing up level for play took: 0.003320
[2022.12.11-19.12.01:234][318]LogOnline: OSS: Created online subsystem instance for: :Context_39
[2022.12.11-19.12.01:236][318]LogBlueprintUserMessages: [Main_C_11] Welcome to Wreck
[2022.12.11-19.12.01:236][318]LogBlueprintUserMessages: [Main_C_11] Have Fun
[2022.12.11-19.12.01:236][318]LogBlueprintUserMessages: [Main_C_11] 57
[2022.12.11-19.12.01:236][318]PIE: Server logged in
[2022.12.11-19.12.01:236][318]PIE: Play in editor total start time 0,118 seconds.
[2022.12.11-19.12.03:029][475]LogBlueprintUserMessages: [Main_C_11] 56
[2022.12.11-19.12.06:501][832]Cmd: LevelEditor.ToggleImmersive
[2022.12.11-19.12.06:534][832]LogViewport: Scene viewport resized to 2338x1334, mode Windowed.
[2022.12.11-19.12.06:551][833]LogViewport: Scene viewport resized to 2430x1358, mode Windowed.
[2022.12.11-19.12.06:605][834]LogViewport: Scene viewport resized to 2550x1389, mode Windowed.
[2022.12.11-19.12.06:650][835]LogViewport: Scene viewport resized to 2560x1392, mode Windowed.
[2022.12.11-19.12.07:303][905]Cmd: LevelEditor.ToggleImmersive
[2022.12.11-19.12.07:339][905]LogViewport: Scene viewport resized to 2310x1326, mode Windowed.
[2022.12.11-19.12.07:356][906]LogViewport: Scene viewport resized to 2228x1304, mode Windowed.
[2022.12.11-19.12.07:392][907]LogViewport: Scene viewport resized to 2119x1276, mode Windowed.
[2022.12.11-19.12.07:444][908]LogViewport: Scene viewport resized to 2048x1257, mode Windowed.
[2022.12.11-19.12.07:495][909]LogViewport: Scene viewport resized to 2038x1254, mode Windowed.
[2022.12.11-19.12.08:596][ 34]Cmd: LevelEditor.ToggleImmersive
[2022.12.11-19.12.08:628][ 34]LogViewport: Scene viewport resized to 2330x1331, mode Windowed.
[2022.12.11-19.12.08:647][ 35]LogViewport: Scene viewport resized to 2427x1357, mode Windowed.
[2022.12.11-19.12.08:686][ 36]LogViewport: Scene viewport resized to 2532x1385, mode Windowed.
[2022.12.11-19.12.08:725][ 37]LogViewport: Scene viewport resized to 2559x1392, mode Windowed.
[2022.12.11-19.12.08:764][ 38]LogViewport: Scene viewport resized to 2560x1392, mode Windowed.
[2022.12.11-19.12.09:135][ 77]Cmd: LevelEditor.ToggleImmersive
[2022.12.11-19.12.09:169][ 77]LogViewport: Scene viewport resized to 2309x1326, mode Windowed.
[2022.12.11-19.12.09:187][ 78]LogViewport: Scene viewport resized to 2227x1304, mode Windowed.
[2022.12.11-19.12.09:223][ 79]LogViewport: Scene viewport resized to 2118x1275, mode Windowed.
[2022.12.11-19.12.09:259][ 80]LogViewport: Scene viewport resized to 2061x1260, mode Windowed.
[2022.12.11-19.12.09:295][ 81]LogViewport: Scene viewport resized to 2040x1255, mode Windowed.
[2022.12.11-19.12.09:329][ 82]LogViewport: Scene viewport resized to 2038x1254, mode Windowed.
[2022.12.11-19.12.10:931][267]Set new viewmode: ShaderComplexity
[2022.12.11-19.12.21:402][270]Cmd: SELECT NONE
[2022.12.11-19.12.42:036][763]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-19.12.42:036][763]LogWorld: BeginTearingDown for /Game/UEDPIE_0_Main
[2022.12.11-19.12.42:036][763]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.42:038][763]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.42:046][763]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.11-19.12.42:052][763]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.42:099][763]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.11-19.12.42:099][763]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2022.12.11-19.12.42:101][763]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=29
[2022.12.11-19.12.42:108][763]LogUObjectHash: Compacting FUObjectHashTables data took   1.65ms
[2022.12.11-19.12.42:162][764]LogPlayLevel: Display: Destroying online subsystem :Context_39
[2022.12.11-19.12.50:462][433]LogUObjectHash: Compacting FUObjectHashTables data took   1.45ms
[2022.12.11-19.12.50:468][433]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.11-19.12.50:551][433]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Main" FILE="../../../../../Unreal-Projects/Wreck/Content/Main.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.11-19.12.50:607][433]LogUObjectHash: Compacting FUObjectHashTables data took   0.84ms
[2022.12.11-19.12.50:711][433]LogSavePackage: Moving output files for package: /Game/Main
[2022.12.11-19.12.50:711][433]LogSavePackage: Moving '../../../../../Unreal-Projects/Wreck/Saved/MainA18D2AA54F589ECBC13CEEBB511BF24C.tmp' to '../../../../../Unreal-Projects/Wreck/Content/Main.umap'
[2022.12.11-19.12.50:717][433]LogFileHelpers: Saving map 'Main' took 0.167
[2022.12.11-19.12.50:718][433]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/BP_Projectile" FILE="../../../../../Unreal-Projects/Wreck/Content/BP_Projectile.uasset" SILENT=true
[2022.12.11-19.12.50:722][433]LogSavePackage: Moving output files for package: /Game/BP_Projectile
[2022.12.11-19.12.50:723][433]LogSavePackage: Moving '../../../../../Unreal-Projects/Wreck/Saved/BP_ProjectileCEFBD5E74EDC2FA12BAEA5A54F1291D4.tmp' to '../../../../../Unreal-Projects/Wreck/Content/BP_Projectile.uasset'
[2022.12.11-19.12.50:730][433]LogFileHelpers: InternalPromptForCheckoutAndSave took 262 ms (total: 1.57 sec)
[2022.12.11-19.12.50:739][433]AssetCheck: New page: Asset Save: multiple assets
[2022.12.11-19.12.50:739][433]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/BP_Projectile.BP_Projectile
[2022.12.11-19.12.50:739][433]LogContentValidation: Display: Validating /Script/Engine.World /Game/Main.Main
[2022.12.11-19.12.57:097][784]Cmd: CLOSE_SLATE_MAINFRAME
[2022.12.11-19.12.57:142][784]LogUObjectHash: Compacting FUObjectHashTables data took   0.78ms
[2022.12.11-19.12.57:144][784]LogStall: Shutdown...
[2022.12.11-19.12.57:146][784]LogStall: Shutdown complete.
[2022.12.11-19.12.57:163][784]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.57:164][784]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.57:299][784]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.57:299][784]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.57:319][784]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.57:319][784]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.57:391][784]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2022.12.11-19.12.57:391][784]LogWorld: UWorld::CleanupWorld for World_9, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.57:391][784]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.57:452][784]LogSlate: Window 'Wreck - Unreal Editor' being destroyed
[2022.12.11-19.12.57:540][785]Cmd: QUIT_EDITOR
[2022.12.11-19.12.57:540][785]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2022.12.11-19.12.57:545][785]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2022.12.11-19.12.57:545][785]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2022.12.11-19.12.57:545][785]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2022.12.11-19.12.57:546][785]LogWorld: UWorld::CleanupWorld for Main, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.57:546][785]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.57:547][785]LogWorld: UWorld::CleanupWorld for Main_Auto1, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.57:547][785]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.11-19.12.57:548][785]LogStylusInput: Shutting down StylusInput subsystem.
[2022.12.11-19.12.57:548][785]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2022.12.11-19.12.58:113][785]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2022.12.11-19.12.58:113][785]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2022.12.11-19.12.58:113][785]LogAudio: Display: Audio Device unregistered from world 'Main'.
[2022.12.11-19.12.58:113][785]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2022.12.11-19.12.58:115][785]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2022.12.11-19.12.58:125][785]LogAudio: Display: Audio Device Manager Shutdown
[2022.12.11-19.12.58:130][785]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2022.12.11-19.12.58:130][785]LogExit: Preparing to exit.
[2022.12.11-19.12.58:215][785]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2022.12.11-19.12.58:244][785]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:244][785]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:247][785]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:248][785]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:248][785]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:248][785]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:248][785]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:248][785]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2022.12.11-19.12.58:541][785]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.58:545][785]LogWorld: UWorld::CleanupWorld for World_10, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.58:549][785]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.58:561][785]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.58:564][785]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.58:567][785]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2022.12.11-19.12.58:640][785]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2022.12.11-19.12.58:651][785]LogExit: Editor shut down
[2022.12.11-19.12.58:655][785]LogExit: Transaction tracking system shut down
[2022.12.11-19.12.58:992][785]LogExit: Object subsystem successfully closed.
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: ================================================
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Total job queries 1387, among them cache hits 34 (2.45%)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Tracking 1353 distinct input hashes that result in 834 distinct outputs (61.64%)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: RAM used: 7.37 MB (0.01 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.90%
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Shaders Compiled: 1353
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Jobs assigned 1353, completed 1353 (100.00%)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Average time worker was idle: 149.59 s
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Time job spent in pending queue: average 53.20 s, longest 109.88 s
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Job execution time: average 6.77 s, max 26.05 s
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Job life time (pending + execution): average 59.98 s, max 110.39
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 153.91 s
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Jobs were issued in 269 batches (only local compilation was used), average 5.03 jobs/batch
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Average processing rate: 8.79 jobs/sec
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Total thread time: 945.55 s
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Total thread preprocess time: 43.28 s
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Percentage time preprocessing: 4.58%
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Effective parallelization: 6.14 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS111false (compiled    1 times, average 2.15 sec, max 2.15 sec, min 2.15 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 2.14 sec, max 2.14 sec, min 2.14 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS011false (compiled    1 times, average 1.77 sec, max 1.77 sec, min 1.77 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS (compiled   17 times, average 1.74 sec, max 2.61 sec, min 0.96 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 1.73 sec, max 1.73 sec, min 1.73 sec)
[2022.12.11-19.12.58:998][785]LogShaderCompilers: Display: Top 5 shader types by total compile time:
